action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729064,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12)C1CC1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '12.78', 'le': '0.27', 'lle': '3.37', 'sei': '5.28'}",CHEMBL5187489,,CHEMBL5187489,6.84,0,http://www.openphacts.org/units/Nanomolar,3857345,=,1,1,=,,IC50,nM,,143.87,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,143.87
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729065,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,CCN1CCN(c2cc(NC(=O)[C@@H]3C[C@H](n4cc(-c5ccc6c(N)n[nH]c6c5)nn4)CN3)ccc2Cl)CC1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '13.22', 'le': '0.25', 'lle': '4.33', 'sei': '5.32'}",CHEMBL5187532,,CHEMBL5187532,7.07,0,http://www.openphacts.org/units/Nanomolar,3857346,=,1,1,=,,IC50,nM,,84.82,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,84.82
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729066,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '10.14', 'le': '0.21', 'lle': '0.79', 'sei': '4.38'}",CHEMBL5170705,,CHEMBL5170705,6.18,0,http://www.openphacts.org/units/Nanomolar,3857347,=,1,1,=,,IC50,nM,,667.22,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,667.22
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729067,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '14.95', 'le': '0.31', 'lle': '3.86', 'sei': '6.15'}",CHEMBL5183677,,CHEMBL5183677,7.61,0,http://www.openphacts.org/units/Nanomolar,3857348,=,1,1,=,,IC50,nM,,24.69,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,24.69
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729068,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '13.11', 'le': '0.27', 'lle': '3.10', 'sei': '5.70'}",CHEMBL5206184,,CHEMBL5206184,7.22,0,http://www.openphacts.org/units/Nanomolar,3857349,=,1,1,=,,IC50,nM,,59.62,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,59.62
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729069,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1)C1CC1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '12.06', 'le': '0.24', 'lle': '2.45', 'sei': '5.49'}",CHEMBL5172580,,CHEMBL5172580,6.96,0,http://www.openphacts.org/units/Nanomolar,3857350,=,1,1,=,,IC50,nM,,109.91,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,109.91
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729070,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)cc1Cl,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '11.10', 'le': '0.23', 'lle': '1.36', 'sei': '4.52'}",CHEMBL5181452,,CHEMBL5181452,6.39,0,http://www.openphacts.org/units/Nanomolar,3857351,=,1,1,=,,IC50,nM,,410.26,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,410.26
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729071,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '14.57', 'le': '0.31', 'lle': '3.55', 'sei': '5.60'}",CHEMBL5207617,,CHEMBL5207617,6.93,0,http://www.openphacts.org/units/Nanomolar,3857352,=,1,1,=,,IC50,nM,,118.09,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,118.09
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729072,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '12.39', 'le': '0.26', 'lle': '2.65', 'sei': '5.06'}",CHEMBL5187601,,CHEMBL5187601,6.41,0,http://www.openphacts.org/units/Nanomolar,3857353,=,1,1,=,,IC50,nM,,388.49,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,388.49
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729073,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1)C1CC1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '12.37', 'le': '0.26', 'lle': '2.57', 'sei': '5.30'}",CHEMBL5206449,,CHEMBL5206449,6.72,0,http://www.openphacts.org/units/Nanomolar,3857354,=,1,1,=,,IC50,nM,,189.79,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,189.79
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729074,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Br)cc1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '12.98', 'le': '0.28', 'lle': '3.12', 'sei': '5.38'}",CHEMBL5196374,,CHEMBL5196374,7.60,0,http://www.openphacts.org/units/Nanomolar,3857355,=,1,1,=,,IC50,nM,,25.21,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,25.21
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729075,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '13.90', 'le': '0.31', 'lle': '3.91', 'sei': '5.46'}",CHEMBL5188615,,CHEMBL5188615,6.75,0,http://www.openphacts.org/units/Nanomolar,3857356,=,1,1,=,,IC50,nM,,178.39,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,178.39
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729076,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '12.84', 'le': '0.28', 'lle': '3.56', 'sei': '5.34'}",CHEMBL5183302,,CHEMBL5183302,6.77,0,http://www.openphacts.org/units/Nanomolar,3857357,=,1,1,=,,IC50,nM,,169.14,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,169.14
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729077,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1)C1CC1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '13.51', 'le': '0.29', 'lle': '3.88', 'sei': '5.90'}",CHEMBL5207653,,CHEMBL5207653,7.48,0,http://www.openphacts.org/units/Nanomolar,3857358,=,1,1,=,,IC50,nM,,33.28,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,33.28
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729078,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(F)c(F)c1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '11.63', 'le': '0.23', 'lle': '2.31', 'sei': '4.47'}",CHEMBL5207090,,CHEMBL5207090,6.31,0,http://www.openphacts.org/units/Nanomolar,3857359,=,1,1,=,,IC50,nM,,487.02,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,487.02
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729079,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(F)c(F)c5)C4)nn3)nc2s1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '13.11', 'le': '0.26', 'lle': '3.45', 'sei': '4.69'}",CHEMBL5172285,,CHEMBL5172285,5.80,0,http://www.openphacts.org/units/Nanomolar,3857360,=,1,1,=,,IC50,nM,,1589.62,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,1589.62
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729080,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(F)c(F)c5)C4)nn3)nc2s1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '11.81', 'le': '0.23', 'lle': '2.99', 'sei': '4.52'}",CHEMBL5196757,,CHEMBL5196757,5.72,0,http://www.openphacts.org/units/Nanomolar,3857361,=,1,1,=,,IC50,nM,,1892.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,1892.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729081,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(F)c(F)c5)C4)nn3)nc2s1)C1CC1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '11.50', 'le': '0.22', 'lle': '2.75', 'sei': '4.63'}",CHEMBL5194721,,CHEMBL5194721,5.87,0,http://www.openphacts.org/units/Nanomolar,3857362,=,1,1,=,,IC50,nM,,1342.81,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,1342.81
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729082,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115323,Inhibition of Bcr-Abl T315I mutant (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,P00519,T315I,BAO_0000190,BAO_0000224,protein format,CS(=O)(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '13.12', 'le': '0.27', 'lle': '4.03', 'sei': '5.31'}",CHEMBL5208315,,CHEMBL5208315,6.96,0,http://www.openphacts.org/units/Nanomolar,3857363,=,1,1,=,,IC50,nM,,110.85,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,110.85
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24788707,[],CHEMBL5131761,Inhibition of BCR-Abl (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL255863,NILOTINIB,CHEMBL255863,,0,http://www.openphacts.org/units/Nanomolar,3869413,<,1,1,<,,IC50,nM,,30.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,30.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24863068,[],CHEMBL5150925,Inhibition of BCR-ABL (unknown origin) using peptide GGEAIYAAPFKK as substrate,B,,,BAO_0000190,BAO_0000224,protein format,CN1CCN(c2ccc(Nc3nc(Nc4ccc(F)c(F)c4)c4ncn(CC5CC5)c4n3)cc2)CC1,,,CHEMBL5149979,Eur J Med Chem,2021,"{'bei': '15.08', 'le': '0.28', 'lle': '2.65', 'sei': '9.98'}",CHEMBL5197174,,CHEMBL5197174,7.40,0,http://www.openphacts.org/units/Nanomolar,3884777,=,1,1,=,,IC50,nM,,40.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,40.0
